lat,lon
40.11070600000001,-88.2273074
40.1309979,-88.1980153
40.1309979,-88.1980153
40.1309979,-88.1980153
40.1080244,-88.2225153
40.117418,-88.1666808
40.1082808,-88.23276829999999
40.1083037,-88.2292263
40.1075841,-88.2088462
40.0958048,-88.1890384
40.1103453,-88.2185513
40.1103453,-88.2185513
40.1103453,-88.2185513
40.09161599999999,-88.2142511
40.0849252,-88.1842403
40.1039465,-88.2339746
40.1027724,-88.21991949999999
40.1118005,-88.1856809
40.1156622,-88.1826102
40.0934724,-88.1858518
40.1420267,-88.1862044
40.1077787,-88.22607269999999
40.1027724,-88.21991949999999
40.04033039999999,-88.2521482
40.110058,-88.2090439
40.1105875,-88.2072697
40.1152909,-88.2042433
40.1169708,-88.2156442
40.126502,-88.21793400000001
40.110634,-88.207179
40.115808,-88.208176
40.1019523,-88.2271615
40.1019523,-88.2271615
40.1019523,-88.2271615
40.10310150000001,-88.1893192
40.1105875,-88.2072697
40.1089598,-88.18279129999999
40.0849252,-88.1842403
39.9861415,-88.2589387
40.11850340000001,-88.2282073
40.1098038,-88.2641496
40.1362744,-88.2166925
40.1228634,-88.2276516
40.1228634,-88.2276516
40.1228634,-88.2276516
40.1022328,-88.18429739999999
40.117946,-88.22749499999999
40.117946,-88.22749499999999
40.1027724,-88.21991949999999
40.1105875,-88.2072697
40.1105875,-88.2072697
40.1105875,-88.2072697
40.1105875,-88.2072697
40.102392,-88.1917924
40.102392,-88.1917924
40.102392,-88.1917924
40.0849252,-88.1842403
40.1148786,-88.18911519999999
40.1148786,-88.18911519999999
40.1148786,-88.18911519999999
40.1030728,-88.18684879999999
40.1169708,-88.2156442
39.9861415,-88.2589387
40.1182515,-88.20443069999999
21.0403409,-86.873564
40.1091297,-88.2160193
40.1091297,-88.2160193
40.1025261,-88.23777989999999
40.0999082,-88.1789275
40.1105875,-88.2072697
40.1105875,-88.2072697
40.1105875,-88.2072697
40.11850340000001,-88.2282073
40.1105875,-88.2072697
40.1105875,-88.2072697
40.1037998,-88.23539300000002
40.116627,-88.2147631
40.1105875,-88.2072697
40.1039112,-88.2087956
40.1082323,-88.2322412
40.1179662,-88.21889329999999
40.1105875,-88.2072697
40.1105875,-88.2072697
40.1105875,-88.2072697
40.1027724,-88.21991949999999
40.1287067,-88.2222716
40.1105875,-88.2072697
40.0970438,-88.1953779
40.11681,-88.205727
40.11681,-88.205727
40.0849252,-88.1842403
40.1127867,-88.22067349999999
40.1127867,-88.22067349999999
40.1039112,-88.2087956
40.11383259999999,-88.2216972
40.11383259999999,-88.2216972
40.11383259999999,-88.2216972
40.097787,-88.18736299999999
40.11383259999999,-88.2216972
40.11383259999999,-88.2216972
40.11383259999999,-88.2216972
40.1017884,-88.23365539999999
40.1105875,-88.2072697
40.1105875,-88.2072697
40.1105875,-88.2072697
40.1067106,-88.2217516
27.6648274,-81.5157535
40.1043767,-88.220873
40.1169708,-88.2156442
40.1169708,-88.2156442
40.1169708,-88.2156442
40.1169708,-88.2156442
40.1025261,-88.23777989999999
40.1083037,-88.2292263
40.11850340000001,-88.2282073
40.1098122,-88.20089809999999
40.11850340000001,-88.2282073
40.1034594,-88.2158827
40.1034594,-88.2158827
40.0890794,-88.1967096
40.1027724,-88.21991949999999
52.05993530000001,-9.5044265
40.1038699,-88.2372314
40.1029911,-88.18168879999999
40.1105875,-88.2072697
40.1057364,-88.2091177
40.108522,-88.2119174
40.0849252,-88.1842403
40.1105875,-88.2072697
40.11850340000001,-88.2282073
40.1162206,-88.2211444
40.0990217,-88.1913421
40.084212,-88.18592199999999
40.1237404,-88.2274614
40.11383259999999,-88.2216972
40.11383259999999,-88.2216972
40.11383259999999,-88.2216972
40.11383259999999,-88.2216972
40.1027724,-88.21991949999999
40.1218871,-88.21612259999999
40.0935761,-88.19625359999999
40.0958459,-88.1942548
40.106174,-88.1728332
40.1125638,-88.2136668
40.1125638,-88.2136668
40.1125638,-88.2136668
40.1125638,-88.2136668
40.0996117,-88.20201759999999
40.1083607,-88.2282133
40.1048906,-88.18540180000001
40.1140497,-88.1644651
27.6648274,-81.5157535
27.6648274,-81.5157535
27.6648274,-81.5157535
40.1177253,-88.2068934
40.1027724,-88.21991949999999
40.11634979999999,-88.20244029999999
40.1177253,-88.2068934
40.1162005,-88.2088046
40.1105875,-88.2072697
40.0956873,-88.19528629999999
40.0974649,-88.19029499999999
