lat,lon
42.38549889999999,-89.02489680000001
42.3838261,-89.00898889999999
42.36606219999999,-89.03521339999999
42.4082146,-89.0130598
42.3205414,-89.0540827
42.8292098,-108.7217897
40.8012339,-73.9723096
42.393736,-89.0065424
42.4420165,-89.01776079999999
31.9444448,-96.1730529
33.6879187,-112.2463564
43.1206737,-77.7337628
42.489915,-88.9891327
42.4259785,-89.02493419999999
42.431144,-89.0184175
42.39909040000001,-89.00385299999999
42.3910094,-88.956987
42.436794,-89.019514
42.38091499999999,-89.03262450000001
42.4093978,-88.9705942
42.977473,-78.61561789999999
30.4967314,-89.9936805
42.4902512,-88.9890899
42.4280461,-88.97881810000001
42.3837945,-89.0093277
35.5555693,-90.72006470000001
42.3837945,-89.0093277
37.0053997,-94.5047137
42.411583,-88.95002699999999
42.3822475,-89.02887280000002
42.4153502,-89.0371596
37.9702699,-121.2782375
42.428467,-89.0173731
42.447044,-88.902368
37.0053997,-94.5047137
42.3842203,-89.0101467
42.3881738,-89.0277342
33.5391019,-112.4613612
42.4218499,-88.9826489
42.3815795,-89.03396830000001
42.3639845,-89.034373
42.3692799,-89.04051869999999
44.9783619,-92.7573524
42.433702,-88.98367669999999
37.0053997,-94.5047137
42.3759276,-89.0221899
38.7225832,-77.4349845
42.457166,-89.0342862
42.4420051,-89.01802029999999
42.8729658,-86.189762
42.426495,-88.971644
42.38137141428477,-88.99355337023735
34.99158010000001,-90.10414329999999
42.4188721,-89.00878349999999
42.3038272,-89.10246219999999
42.3743246,-88.9995576
42.3666533,-89.04587389999999
42.396169,-89.0125183
42.4241111,-89.0085781
42.354847,-89.04824300000001
39.1031182,-84.5120196
42.4547799,-89.0157112
42.405702,-88.9934485
42.409756,-89.04324299999999
42.3876463,-89.02985389999999
32.905268,-96.698236
34.0659253,-118.3731125
42.3736249,-88.99422299999999
42.3658695,-89.00902839999999
42.3570839,-89.03225119999999
42.3743246,-88.9995576
32.9337525,-97.1421005
42.4329829,-89.033875
42.3575607,-89.05259029999999
42.4308692,-89.0070947
42.4288317,-88.9479142
42.3683184,-88.99981849999999
40.6285236,-74.1200733
28.71756329999999,-82.52454519999999
42.37250158453324,-89.02480781078339
40.8012339,-73.9723096
42.4494049,-88.94387429999999
42.36306510000001,-89.02816349999999
42.383285,-88.9863412
35.0954095,-89.85925069999999
45.1485849,-93.1626502
42.36494649999999,-89.03249389999999
35.1353131,-90.0181185
38.2473158,-85.8142427
42.9620662,-78.7508512
42.366695,-89.0301794
42.4079679,-89.00893289999999
37.9701747,-121.2782007
42.3688273,-89.0422602
42.3555897,-89.0328485
41.0960487,-105.0529522
42.3743246,-88.9995576
34.0772306,-117.5677406
42.3863284,-89.01041239999999
42.38167360000001,-89.0360212
42.0960324,-72.6052839
27.3781962,-82.54685309999999
42.4296741,-89.0059448
42.3389027,-89.0509931
42.3840843,-89.0189414
42.3556025,-89.03208320000002
42.5820752,-89.04397759999999
42.370298057508535,-89.01889756321907
42.4236478,-89.00827930000001
42.4793888,-88.9696969
39.2183356,-83.1562926
42.445075,-89.000996
42.3799968,-89.0082606
42.36567489999999,-89.0143822
42.432777432100906,-89.02061015367508
42.450805549890205,-89.00729030370712
42.42346999999999,-89.0054779
42.4303448,-88.9882172
42.4103271,-89.03885629999999
42.433702,-88.98367669999999
42.42508203642252,-89.01282705366611
42.3634611,-89.04276209999999
42.38351530000001,-89.00706799999999
42.36892675523383,-89.01607856154442
42.8728629,-86.18972959999999
42.3759276,-89.0221899
42.3683822,-89.01165929999999
42.354847,-89.04824300000001
42.4296741,-89.0059448
42.435243,-88.9670799
42.357728,-89.0403709
42.3653036,-89.05231049999999
42.3851576,-89.01218779999999
30.4186386,-86.81123269999999
42.3551227,-89.04135840000001
42.40471429999999,-88.9859377
42.3461663,-89.01647679999999
42.414737,-88.93906500000001
42.436794,-89.019514
42.3759276,-89.0221899
42.3038272,-89.10246219999999
42.3649357,-89.0252312
33.4504244,-84.8192353
42.436961,-89.0258589
42.3556025,-89.03208320000002
42.35737,-89.026274
42.4560101,-88.9981
35.8574898,-78.5663402
42.3127432,-89.0397102
42.464158,-88.98262
42.3834994,-89.0247101
42.396002,-88.99324299999999
-26.0821618,27.9320062
45.01153499999999,-93.387508
42.460984,-88.997108
42.361824,-89.0475158
42.4041234,-88.9995944
42.45274999999999,-89.025667
42.3999164,-89.0285742
41.9783917,-91.63355530000001
42.35518,-89.0529261
42.3668506,-89.0469876
42.40670799999999,-89.0053471
42.4173216,-88.97857499999999
42.3759437,-89.047012
42.4393562,-89.035477
42.364878068732295,-89.02803182601929
39.5478893,-104.888234
42.38896769999999,-89.0422354
42.3979581,-88.99072079999999
34.1425498,-118.4043069
42.4076966,-88.9671733
29.5878517,-95.60116579999999
42.4218499,-88.9826489
42.4604319,-88.9665385
39.8098398,-78.1209916
42.3718060565513,-89.02742564678192
42.37177579999999,-89.0379621
42.366695,-89.0301794
42.3881738,-89.0277342
42.363474,-89.04718
42.4448697,-88.96206959999999
42.36498112253177,-89.02725398540497
42.3743246,-88.9995576
42.3641535,-89.0456873
42.3729794,-88.99382729999999
42.3737607,-89.0396299
42.37479889999999,-89.04798219999999
42.4732119,-89.03278
42.16786940000001,-88.3689752
42.4632999,-89.033716
42.462091267118836,-88.99692624807358
42.320477,-89.146383
42.320477,-89.146383
42.4105591,-89.0428325
42.3982915,-88.9827797
45.1485849,-93.1626502
53.3575338,-2.4500666
37.9710429,-121.2782126
42.4296741,-89.0059448
42.4166646,-89.0313553
42.37549,-89.0479076
42.45592569999999,-89.0241393
42.4535018,-89.036861
42.4829209,-88.9874138
39.831812,-86.11055720000002
42.9769323,-78.616539
42.4729414,-89.00407709999999
40.0240027,-75.0768399
42.3824786,-89.0289475
42.366695,-89.0301794
42.2943891,-89.0585717
35.993756,-86.8824709
42.3759276,-89.0221899
42.4107083,-89.04231000000001
42.4307456,-89.0348641
42.407635,-88.945255
38.848061,-77.31291
42.466232,-89.021086
42.405702,-88.9934485
42.4705584,-89.0304407
42.4444103,-88.9707437
42.4105591,-89.0428325
39.2303692,-93.00555709999999
42.436794,-89.019514
42.3317434,-89.0505009
35.6402277,-89.3174463
42.42422699999999,-88.9444709
42.3654333,-89.0318803
42.36892675523383,-89.01607856154442
42.4602521,-89.0365624
42.362299199009314,-89.02820952236652
42.4560101,-88.9981
42.4072328,-89.03999619999999
42.4414172,-88.9880864
39.137625,-76.6258009
42.3855077,-89.0259422
40.3345317,-75.4628491
42.3577615,-89.0328298
42.4337454,-88.9777527
42.4072328,-89.03999619999999
42.3855077,-89.0259422
42.36606219999999,-89.03521339999999
42.3732929,-88.99422000000001
42.35737,-89.026274
42.367571276097294,-89.02759596705437
42.3569505,-89.0346775
31.0331059,121.6713696
35.6224561,-117.6708966
34.3703329,-84.9274152
39.7590779,-86.3249646
42.4118684,-89.04328029999999
42.3556025,-89.03208320000002
42.432777432100906,-89.02061015367508
42.4072328,-89.03999619999999
42.38364670000001,-89.0128805
42.3556025,-89.03208320000002
42.3826148,-89.0066358
42.435243,-88.9670799
42.3748679,-89.0447171
42.3758142,-89.040668
42.3739672,-89.0380741
42.3586753,-89.0295737
42.36395539999999,-89.0449783
41.6571246,-88.4498897
42.4107581,-88.99413969999999
42.45153385126376,-89.0097525715828
42.406592,-88.9746315
42.456931,-88.906289
42.37788330000001,-89.0104829
42.1861337,-89.131216
38.6770466,-120.7726857
42.3556025,-89.03208320000002
42.3759276,-89.0221899
42.3658695,-89.00902839999999
42.4381986,-89.0310567
44.5224609,-89.42211239999999
47.8965932,-91.86680319999999
34.1402606,-118.3853417
42.4075222,-88.9777527
42.42829186651004,-89.01587001979351
42.42829186651004,-89.01587001979351
40.3345317,-75.4628491
42.457166,-89.0342862
42.3666533,-89.04587389999999
42.3718060565513,-89.02742564678192
42.37689653496384,-89.0169408917427
42.424367,-88.97859369999999
42.4471581,-88.9520473
43.8441683,-111.7781565
42.3606379,-89.0366371
42.3759148,-89.0458366
42.4097836,-89.0419369
42.447044,-88.902368
42.4829209,-88.9874138
44.77172669999999,-93.26709679999999
42.4091254,-89.0552206
42.4486256,-89.0319339
42.450805549890205,-89.00729030370712
28.71756329999999,-82.52454519999999
42.4119608,-88.96521039999999
42.3822467,-89.0196945
42.4079679,-89.00893289999999
42.411507,-88.9531329
43.6128661,-96.75973359999999
43.9340451,-91.81248169999999
32.850121,-96.818438
37.6830555,-86.8720187
42.3555897,-89.0328485
26.685549,-81.800624
29.6696517,-95.433471
42.3742899,-89.03990290000002
42.3866344,-88.9939155
40.7167028,-74.0152027
33.9806005,-117.3754942
38.2528452,-104.6476459
26.062122,-97.950014
36.19234,-95.94763999999999
42.3675722,-89.0256886
42.478205,-89.133909
42.3837759,-89.0101614
42.4260028,-89.0278089
37.7242202,-89.8612196
42.3570068,-89.0368051
42.37788330000001,-89.0104829
42.405006,-89.04729999999999
42.4292082,-89.0053471
42.3825032,-89.01152859999999
42.38167360000001,-89.0360212
42.4464393,-89.0389325
18.735693,-70.162651
42.40417559999999,-88.99456939999999
42.41716359999999,-88.95553129999999
27.696936,-80.875523
40.4044731,-91.3963966
40.1075266,-83.0911452
42.4542035,-89.0245048
42.3863648,-89.0136074
42.3639986,-89.0325525
42.450805549890205,-89.00729030370712
42.436794,-89.019514
42.3747438,-89.0413397
42.453348,-89.0345282
42.46372370009753,-89.00074571371078
42.42931887860787,-89.01425130665302
42.3876463,-89.02985389999999
42.436794,-89.019514
42.4649394,-88.4404118
42.40579899999999,-88.958507
42.398293,-88.9807802
42.4235801,-89.01380669999999
42.3640152,-89.0333658
42.477141,-89.0018358
42.426475,-89.0000427
47.6103079,-122.2053768
40.718106,-73.8448469
42.4089943,-89.039399
42.36019719999999,-89.0413957
42.378507,-88.992308
34.164723,-118.7702883
42.3666533,-89.04587389999999
43.9340451,-91.81248169999999
42.38137141428477,-88.99355337023735
42.3797472,-89.00827930000001
42.4254724,-89.0106323
42.4587476,-89.03329640000001
34.9843176,-80.4492319
42.4853958,-88.95752619999999
42.367571276097294,-89.02759596705437
42.436794,-89.019514
42.3826148,-89.0066358
42.4243543,-89.010072
42.3918966,-89.00706530000001
42.3919815,-89.01621899999999
40.7270746,-73.85250719999999
42.4056797,-89.0379808
42.36606219999999,-89.03521339999999
40.6739659,-73.983961
42.4272536,-88.9837514
42.4076426,-89.0068412
42.38137141428477,-88.99355337023735
42.3535551,-89.0729006
47.60954719999999,-122.1998939
42.41036709999999,-89.0474598
42.3918966,-89.00706530000001
40.0531152,-75.12213899999999
42.4156219,-89.00987549999999
42.417506,-89.0378315
42.399673,-89.055549
36.7641879,-121.7489547
42.3736249,-88.99422299999999
42.3639963,-89.01113649999999
42.3831622,-89.0122009
42.4560101,-88.9981
42.457166,-89.0342862
42.38137141428477,-88.99355337023735
42.38170922178719,-89.01900485157967
28.0560603,-80.6181415
42.457166,-89.0342862
42.45408159999999,-89.02823819999999
42.3743109,-88.9995197
42.3997721,-89.00273229999999
42.3877537,-89.0417689
42.371284901142886,-89.01880234479904
42.42901300392832,-88.96954894065857
43.9340451,-91.81248169999999
42.3666274,-89.0450716
42.4104902,-89.0075136
42.3988225,-89.00841
42.4542035,-89.0245048
32.9879164,-117.2404441
42.381428,-89.0319339
42.401523,-88.97470630000001
42.4013223,-89.0595001
33.0193966,-96.51278800000001
42.430831,-88.99474699999999
43.9340451,-91.81248169999999
43.9340451,-91.81248169999999
42.38183919999999,-89.0080365
43.9340451,-91.81248169999999
42.4771975,-88.98203219999999
42.3107551,-89.1302709
42.4745948,-88.94015189999999
42.4294732,-89.0341923
42.3806583,-88.989358
42.42993860000001,-89.0347522
42.436794,-89.019514
42.37945449755574,-89.0174075961113
42.4329277,-89.02278729999999
42.4290043,-88.98203219999999
42.3884024,-88.9939903
42.3465654,-89.02497149999999
42.4560101,-88.9981
42.4171497,-89.00275099999999
42.4296425,-88.95685309999999
42.3759276,-89.0221899
42.3658678,-89.0531499
42.4325116,-89.02017140000001
42.3894788,-89.0130528
42.372972,-88.994221
42.4584841,-89.1224685
42.4542035,-89.0245048
42.3996163,-88.9815753
42.466834,-89.03600399999999
42.3396772,-87.9137659
42.3862728,-89.0415637
34.6124682,-84.37091869999999
42.36892675523383,-89.01607856154442
42.3632383,-89.0442506
42.3988225,-89.00841
42.3781465,-89.0438774
42.3644841,-89.048486
42.4310939,-89.0063649
42.3826148,-89.0066358
42.3564644,-89.0409105
42.366177,-88.97504099999999
42.37486579999999,-88.9926452
42.4303915,-89.00900759999999
42.4143935,-89.00816720000002
42.435243,-88.9670799
42.3504919,-89.0120141
42.3203559,-89.03865259999999
42.457166,-89.0342862
42.372972,-88.994221
42.442574,-89.01328199999999
42.463776,-89.0358906
42.4325116,-89.02017140000001
42.3628438,-89.02698749999999
42.4347203,-89.0373649
37.9710429,-121.2782126
42.3867842,-89.0085687
42.435632,-89.0239824
42.3737532,-89.0446798
42.3589491,-89.048486
42.410359,-89.0464896
42.428386401041024,-89.00678269565105
42.4500208,-89.0335764
42.4285509,-89.02045369999999
34.1409006,-118.3766595
42.3721822,-89.0022094
42.4276409,-89.0263155
42.37896114073737,-89.02158915996552
32.5629164,-97.39483969999999
35.0880954,-106.6528481
42.3569505,-89.0346775
42.3330884,-88.9899851
42.4598431,-88.9630418
42.3656387,-89.0556682
42.4745077,-89.00142970000002
42.4379813,-89.03717830000001
42.4444103,-88.9707437
42.4549966,-88.9723699
42.418895,-89.009213
42.4126996,-88.9813034
42.4389102,-89.0289662
42.2740565,-89.14836520000001
42.375483,-89.0241314
42.3840843,-89.0189414
42.3705504,-89.0361892
42.3817798,-89.007831
42.4290043,-88.98203219999999
42.3991445,-88.992421
42.457166,-89.0342862
42.457166,-89.0342862
42.37896114073737,-89.02158915996552
42.3366464,-89.0190483
43.9340451,-91.81248169999999
43.9340451,-91.81248169999999
42.3792365,-89.05255299999999
42.4716256,-89.00273229999999
42.4290043,-88.98203219999999
40.7505045,-73.9934387
42.3486836,-89.0231234
42.457166,-89.0342862
42.4107982,-89.0438774
41.7557083,-85.4313584
42.492589,-88.892234
42.436794,-89.019514
42.3824786,-89.0289475
42.428776420194495,-89.00176227092743
42.4193958,-88.98735769999999
42.3580518,-89.0515456
42.4280884,-89.0338563
42.4103125,-89.04089189999999
42.4349915,-89.02625950000001
42.440204660967915,-89.01378929615021
43.9340451,-91.81248169999999
42.42526270212747,-89.01204653084278
42.3830238,-89.0482061
42.4793888,-88.9696969
42.358219,-89.069911
42.3757663,-89.0212938
42.3220084,-89.0244719
32.4385919,-99.7509444
42.4274735,-89.0041356
42.4068765,-88.9894317
42.3765564,-89.03017969999999
42.3871909,-89.0387832
42.3956567,-88.9889085
42.4118245,-89.04723589999999
42.4068765,-88.9894317
42.43010879992018,-89.01458859443665
42.452214,-89.02370499999999
42.3696286,-89.01996199999999
42.3459915,-87.9167633
42.42901300392832,-88.96954894065857
42.36717294887377,-89.01791989803314
42.4322737,-89.0385593
42.5896374,-88.7374433
40.709329,-74.0131196
42.37132948578916,-89.00439217686653
42.419555,-88.962715
42.3880093,-89.0287235
42.3872934,-89.0372529
42.4113986,-88.96889310000002
42.4421792,-89.00356219999999
42.4716396,-88.9801938
42.4095127,-89.007719
42.4322737,-89.0385593
42.4165941,-89.0028818
42.37367,-88.99655600000001
42.367374,-89.0358187
33.4148619,-111.8344763
42.3996679,-88.9973715
42.4553961,-88.9549645
47.6104046,-122.2049724
32.7614265,-97.2346105
26.062122,-97.950014
42.43743360000001,-88.96311659999999
42.3840843,-89.0189414
42.3876463,-89.02985389999999
31.10067269999999,-97.74733599999999
42.4569211276479,-89.0258290618658
32.3003931,-106.7490349
37.6659211,-122.0859588
42.48944350000001,-89.0054219
42.39259,-89.0146649
43.9340451,-91.81248169999999
43.2693884,-123.4110823
42.4159783,-89.0365065
42.450805549890205,-89.00729030370712
42.3726648,-89.04318699999999
42.4360169,-89.03865259999999
42.429174,-88.97635199999999
42.4167519,-88.9515236
42.4256428,-88.94972829999999
42.357692,-89.0498665
42.3186536,-89.0554226
42.3737836403871,-89.01669681072235
42.3813915,-89.0390445
42.3564133,-89.03708499999999
42.419555,-88.962715
42.3692421,-89.00885819999999
42.3840843,-89.0189414
42.46254834784544,-89.02085423469543
42.37132948578916,-89.00439217686653
42.432777432100906,-89.02061015367508
42.3849548,-89.0106696
42.4035498,-89.02222730000001
42.41705049999999,-89.0113227
42.41829449999999,-88.9522717
42.3844781,-89.0095882
42.3873556,-89.0083913
42.453993779016486,-89.02822226285934
42.3979057,-89.01184169999999
42.359855,-89.033546
42.4339653,-89.0241521
42.424835,-88.941897
42.368347113895226,-89.0156789124012
42.462091267118836,-88.99692624807358
42.36677160000001,-89.02106979999999
42.3968077,-88.9887591
42.36606769999999,-89.0241688
42.4028885,-88.9989219
42.3992789,-88.9968111
42.361699,-89.0545195
42.45865149999999,-122.8050053
42.449409,-89.0348534
42.450805549890205,-89.00729030370712
42.366107,-89.055841
42.38645950000001,-89.00947219999999
42.424835,-88.941897
39.0493136,-94.2897493
42.46254834784544,-89.02085423469543
48.5945323,-122.4217819
42.3826148,-89.0066358
42.3805735,-89.0373868
42.38645950000001,-89.00947219999999
42.42159059999999,-89.0105684
42.428691,-89.018288
42.4316799,-88.9894317
42.3704937,-89.01139789999999
42.420762,-89.01017
25.8200408,-80.3042269
42.4314844,-89.00887689999999
43.6128661,-96.75973359999999
42.3927872,-89.0090111
42.405702,-88.9934485
42.41829449999999,-88.9522717
42.3736249,-88.99422299999999
41.53933079999999,-87.1250452
42.436794,-89.019514
42.405702,-88.9934485
42.37896114073737,-89.02158915996552
42.4263927,-89.0285182
43.2575153,-79.9178745
42.45653960000001,-89.0147707
42.36682020077613,-89.03007566928864
42.4110304,-89.0441013
42.450805549890205,-89.00729030370712
42.3871909,-89.0387832
42.4075141,-89.0461165
42.35525459999999,-89.04566870000001
42.4270804,-89.00788709999999
42.41609630000001,-89.0209204
42.4421792,-89.00356219999999
42.4218499,-88.9826489
42.4273661,-88.979117
42.41609630000001,-89.0209204
44.7461528,-92.86544529999999
42.36829856067142,-89.01143968105316
42.3717263,-89.04587389999999
42.45153385126376,-89.0097525715828
42.420399,-88.942516
42.4025477,-89.01281709999999
42.3702013,-88.9931869
42.420399,-88.942516
42.3847791,-89.0127265
42.35737,-89.026274
42.35525459999999,-89.04566870000001
42.4085816,-89.05447439999999
42.3992789,-88.9968111
42.4208925,-89.00265759999999
42.4126031,-89.0120701
42.36682020077613,-89.03007566928864
42.462091267118836,-88.99692624807358
42.3038272,-89.10246219999999
42.3550063,-89.0505009
31.574932,-84.2824778
42.414737,-88.93906500000001
40.718106,-73.8448469
42.4569211276479,-89.0258290618658
42.37830599999999,-89.037989
42.4414035,-88.9692483
42.489016,-88.94391999999999
42.363905271989566,-89.03550714254379
42.366266,-89.05016499999999
42.432166,-88.87993000000002
42.436794,-89.019514
40.58708439999999,-74.4065888
37.6784484,-97.15161909999999
28.610573,-81.3653822
42.4120181,-89.0098131
42.3722478,-89.0461911
42.36508941545552,-89.03311729431152
42.4124263,-88.96573389999999
42.4547799,-89.0157112
42.4569211276479,-89.0258290618658
42.436794,-89.019514
42.3817849,-89.0084287
42.3551754,-89.0523664
42.42260419999999,-88.972482
45.222981,-122.8422032
18.3198232,-65.31101389999999
42.3666848,-89.0109124
29.6362784,-95.5799236
38.705698,-90.301914
42.4277364,-89.0105558
42.3817849,-89.0084287
42.4057669,-89.0031059
42.35737,-89.026274
42.457166,-89.0342862
42.457722,-88.96395790000001
42.435243,-88.9670799
42.45274999999999,-89.025387
42.417176788867266,-89.00700129568577
42.36829856067142,-89.01143968105316
44.5343476,-72.0039425
42.3607217,-89.0351627
42.45153385126376,-89.0097525715828
42.4381986,-89.0310567
42.3561448,-89.04452020000001
42.44336,-89.01625899999999
42.3956938,-88.990945
42.397968,-88.9513769
42.4153502,-89.0371596
42.377752,-89.006393
42.3244206,-88.9878248
42.4367498,-88.9554132
42.3840843,-89.0189414
42.3759276,-89.0221899
43.8435235,-79.61646069999999
42.4168199,-88.9757399
42.37917909999999,-89.01147259999999
42.35875799999999,-89.04487499999999
42.4296425,-88.95685309999999
42.364755895826605,-89.03139531612396
42.37177579999999,-89.0379621
42.38645950000001,-89.00947219999999
42.4448697,-88.96206959999999
42.426397664421415,-88.99720653891563
42.38645950000001,-89.00947219999999
42.457166,-89.0342862
42.3659711,-89.0263715
42.3825032,-89.01152859999999
42.450805549890205,-89.00729030370712
42.3961408,-89.00923170000002
42.4257049,-89.0266329
42.4537608,-88.95234649999999
42.3956816,-88.99174839999999
41.6032207,-73.087749
32.9337525,-97.1421005
42.4254724,-89.0106323
44.6936883,-86.2214982
39.211581,-84.584701
41.5130321,-87.11091139999999
42.43489890000001,-89.031206
33.235843,-87.566621
43.9340451,-91.81248169999999
42.3639999,-89.03288599999999
39.9740283,-86.1668902
42.4208925,-89.00265759999999
42.4334181,-89.0217792
42.4259315,-89.0194082
42.406385,-88.960613
42.4598751,-88.9664825
42.3693151,-89.047068
42.4254724,-89.0106323
42.4087847,-88.9728932
42.4070072,-89.0475158
42.457166,-89.0342862
42.3650061,-89.0324713
42.457166,-89.0342862
42.3582037,-89.0328485
42.362822005268306,-89.03063759207726
42.3826148,-89.0066358
33.7124788,-117.0184196
43.9340451,-91.81248169999999
42.4296425,-88.95685309999999
42.3896926,-89.0439334
30.222705,-93.21899379999999
42.4058032,-88.9896559
42.4441047,-88.97089319999999
42.3536512,-89.02635289999999
42.439617,-88.895228
42.4514039,-88.927336
42.444888,-88.97668809999999
36.5728342,-87.3794252
42.388805,-89.039965
42.3988025,-89.00609419999999
42.3823047,-89.0265582
42.425978,-89.018602
41.7164189,-86.1741179
42.35737,-89.026274
42.4193958,-88.98735769999999
42.42022119450129,-89.01133239269257
36.1846026,-115.1092642
42.411529,-88.948691
42.3963138,-89.0025829
42.367374,-89.0358187
42.3742819,-89.04356020000002
42.41389658576669,-89.01047140359879
42.4072328,-89.03999619999999
41.6475306,-88.0895061
42.3797712,-89.03596519999999
42.424181,-88.95830199999999
42.432288456996275,-89.03855010867119
41.80475879999999,-72.5632384
42.3817849,-89.0084287
42.4143935,-89.00816720000002
42.4998095,-88.991754
42.43405200000001,-89.00394639999999
42.352379,-89.079021
42.3918966,-89.00706530000001
42.4058032,-88.9896559
42.4173456,-89.03701029999999
42.4265118,-88.96087299999999
42.4531041,-88.95397340000001
43.9340451,-91.81248169999999
42.3683671,-89.0658681
43.3020513,-72.48537689999999
42.36606769999999,-89.0241688
42.4267772,-88.9798084
42.4048372643787,-89.00922551751137
42.429405987911444,-89.00086641311646
42.454918949947725,-89.02568019926548
42.3820024,-89.00683939999999
42.42205939999999,-88.9868159
42.35302,-89.0450716
42.3806583,-88.989358
42.450805549890205,-89.00729030370712
42.4273661,-88.979117
42.35768059999999,-89.03464020000001
42.4187255,-89.0118274
42.4284156,-89.01021659999999
32.8073613,-96.9238022
42.4769787,-89.0096799
42.437335,-89.03331899999999
37.57727,-77.557215
42.457496486789935,-89.01051968336105
42.4276631,-89.00978529999999
42.436794,-89.019514
42.4272511,-89.0210884
42.4073334,-89.0591563
42.441191,-88.9542165
42.3997721,-89.00273229999999
42.3737607,-89.0396299
42.4304008,-89.0213125
42.3692031,-89.01326519999999
42.4310221,-88.9758277
42.374189,-89.04857919999999
42.3865186,-89.02736089999999
42.3252532,-89.14497779999999
42.3918966,-89.00706530000001
42.457166,-89.0342862
42.4309684,-89.0058657
47.6102995,-122.2050483
42.368445702862104,-89.04194712638855
42.3753758,-89.0410971
42.3819366,-89.0376075
42.3581937,-89.0454634
33.235843,-87.566621
42.3824882,-89.0061402
42.3918966,-89.00706530000001
42.3918966,-89.00706530000001
42.4119115,-89.0438401
42.419886,-89.0161509
42.4155874,-89.0379808
42.3704066,-88.95927499999999
43.6409286,-91.76989859999999
42.3753758,-89.0410971
42.4325116,-89.02017140000001
38.9624079,-119.9399029
38.80424319999999,-77.2964045
37.5155267,-121.9270393
42.3789452,-89.0382793
42.4381986,-89.0310567
42.41389658576669,-89.01047140359879
42.3918966,-89.00706530000001
42.4155874,-89.0379808
42.4156564,-89.00990399999999
42.41829449999999,-88.9522717
42.42846520000001,-88.9753604
42.4833837,-88.9877127
42.3992122,-88.9913747
42.367571276097294,-89.02759596705437
42.3675416,-89.02609679999999
38.7591993,-90.2510855
42.4155874,-89.0379808
42.3862728,-89.0415637
42.3588928,-89.03480809999999
42.4542035,-89.0245048
42.457166,-89.0342862
42.3629516,-89.049083
42.3239072,-89.00392769999999
40.3005109,-80.0215659
32.6738982,-97.2714227
42.3436195,-89.0583464
42.4188541,-89.0066918
37.955076,-87.545746
42.3736249,-88.99422299999999
42.424181,-88.95830199999999
42.3737607,-89.0396299
42.530897,-89.0166636
42.45137,-89.0070428
42.457166,-89.0342862
42.3042844,-89.10434409999999
40.585557,-74.3368668
42.3704066,-88.95927499999999
42.46254834784544,-89.02085423469543
42.3820024,-89.00683939999999
42.35737,-89.026274
42.367571276097294,-89.02759596705437
42.3243381,-89.0173624
42.450805549890205,-89.00729030370712
42.3972221,-89.001014
42.35737,-89.026274
42.4623248,-89.03896979999999
42.4126031,-89.0120701
42.457166,-89.0342862
42.426475,-89.0000427
42.40262,-89.03056
42.4045458,-89.0219286
42.44336,-89.01625899999999
42.3845403,-89.008394
42.3968737,-88.9984923
47.6104046,-122.2049724
33.3372746,-86.8187389
42.3732929,-88.99422000000001
42.3872934,-89.0372529
43.9340451,-91.81248169999999
42.3716939,-89.0373649
